rank_position,content_id,baseline_score,reason_code,action_label,content_age_days,impressions_prev_30d,impressions_last_30d
1856,content_906e7ceb2fe9,22.245117418381874,STALE_HIGH_DROP,URGENT_REFRESH,228,63,0
1857,content_2725d2bcfac1,22.244599648585893,STALE_HIGH_DROP,URGENT_REFRESH,504,9687,5915
1858,content_2ca0ae59a3e0,22.236770613591474,STALE_HIGH_DROP,URGENT_REFRESH,545,638,289
1859,content_c5cc84181b98,22.235061947673014,STALE_HIGH_DROP,URGENT_REFRESH,480,15219,9529
1860,content_53170f63efe8,22.233924506446638,STALE_HIGH_DROP,URGENT_REFRESH,445,8969,5377
1861,content_35c314bba55d,22.231026154420466,STALE_HIGH_DROP,URGENT_REFRESH,330,1693,820
1862,content_5644cbccd141,22.227193566615934,STALE_HIGH_DROP,URGENT_REFRESH,263,136,25
1863,content_9c8737c4d7c6,22.223961802142213,STALE_HIGH_DROP,URGENT_REFRESH,480,1261,625
1864,content_dc1f9b8f4e1a,22.223595100468636,STALE_HIGH_DROP,URGENT_REFRESH,310,585,229
1865,content_010abac3f695,22.223312799743347,STALE_HIGH_DROP,URGENT_REFRESH,223,411,130
1866,content_a468a880360f,22.223198388878213,STALE_HIGH_DROP,URGENT_REFRESH,313,3872,2060
1867,content_d79431518561,22.222900769422573,STALE_HIGH_DROP,URGENT_REFRESH,421,5707,3281
1868,content_45c48b701376,22.220088518005543,STALE_HIGH_DROP,URGENT_REFRESH,275,55,0
1869,content_a8cefae22b92,22.21792767036991,STALE_HIGH_DROP,URGENT_REFRESH,299,831,349
1870,content_ef766c924997,22.21163271364227,STALE_HIGH_DROP,URGENT_REFRESH,313,534,205
1871,content_2a039ced020f,22.21083952963225,STALE_HIGH_DROP,URGENT_REFRESH,236,1455,643
1872,content_ea397586b6f4,22.20934173363121,STALE_HIGH_DROP,URGENT_REFRESH,390,704,304
1873,content_34d7d9c83986,22.20589691010804,STALE_HIGH_DROP,URGENT_REFRESH,284,631,246
1874,content_01de991d8888,22.20516901055905,STALE_HIGH_DROP,URGENT_REFRESH,502,38,0
1875,content_fc815a8369f5,22.204160433666463,STALE_HIGH_DROP,URGENT_REFRESH,390,358,131
1876,content_8bfb6ffeccdb,22.203426567524033,STALE_HIGH_DROP,URGENT_REFRESH,229,883,351
1877,content_f9298705bae8,22.197408501252344,STALE_HIGH_DROP,URGENT_REFRESH,284,518,192
1878,content_167b5b6080d4,22.192968199845403,STALE_HIGH_DROP,URGENT_REFRESH,329,542,212
1879,content_e3ff1b093148,22.19284116487677,STALE_HIGH_DROP,URGENT_REFRESH,232,387,122
1880,content_f87ff9f55f70,22.192342407633735,STALE_HIGH_DROP,URGENT_REFRESH,545,1041,513
1881,content_fb2540f866b3,22.19171169617027,STALE_HIGH_DROP,URGENT_REFRESH,299,31486,19658
1882,content_6700a8fd875d,22.177922267795598,STALE_HIGH_DROP,URGENT_REFRESH,284,179,43
1883,content_0c6e84f95549,22.176944516000074,STALE_HIGH_DROP,URGENT_REFRESH,224,2507,1195
1884,content_554fe5cca7a6,22.175771236755565,STALE_HIGH_DROP,URGENT_REFRESH,480,3530,1978
1885,content_5dc21aa83c98,22.17180062704562,STALE_HIGH_DROP,URGENT_REFRESH,223,724,273
1886,content_99c747369612,22.169931370238583,STALE_HIGH_DROP,URGENT_REFRESH,460,1414,709
1887,content_ef2dd3a85644,22.158854984165142,STALE_HIGH_DROP,URGENT_REFRESH,256,268,76
1888,content_e1c7d18ddbdd,22.14333314084794,STALE_HIGH_DROP,URGENT_REFRESH,480,126,32
1889,content_7a6bc8eb409a,22.142203733670186,STALE_HIGH_DROP,URGENT_REFRESH,482,2850,1566
1890,content_7c9b3e0182d1,22.14097812595039,STALE_HIGH_DROP,URGENT_REFRESH,445,12170,7474
1891,content_c3111dcf8bec,22.138964441178704,STALE_HIGH_DROP,URGENT_REFRESH,330,1744,852
1892,content_cc1b4f8df9ad,22.137837411816644,STALE_HIGH_DROP,URGENT_REFRESH,306,397,140
1893,content_512fdd72fd99,22.133633885787944,STALE_HIGH_DROP,URGENT_REFRESH,216,16759,9670
1894,content_4e96d60a4e1c,22.127468324802784,STALE_HIGH_DROP,URGENT_REFRESH,482,553,239
1895,content_1ead40d82bfa,22.12379443520764,STALE_HIGH_DROP,URGENT_REFRESH,330,4066,2200
1896,content_7820947b2365,22.117332128800072,STALE_HIGH_DROP,URGENT_REFRESH,310,421,152
1897,content_eee936f70d76,22.10983511219374,STALE_HIGH_DROP,URGENT_REFRESH,390,594,249
1898,content_06166b6d18dd,22.108228745913742,STALE_HIGH_DROP,URGENT_REFRESH,236,1797,827
1899,content_d828ce65eca3,22.10640253012172,STALE_HIGH_DROP,URGENT_REFRESH,482,1974,1043
1900,content_95e4d31b4463,22.105720737913504,STALE_HIGH_DROP,URGENT_REFRESH,299,4189,2242
1901,content_a580f210e5e6,22.105177808736755,STALE_HIGH_DROP,URGENT_REFRESH,537,822,391
1902,content_5133a0240d9d,22.08762764635344,STALE_HIGH_DROP,URGENT_REFRESH,482,63,8
1903,content_14402823d975,22.08687275814119,STALE_HIGH_DROP,URGENT_REFRESH,299,632,252
1904,content_1d94287ddba7,22.08512732702365,STALE_HIGH_DROP,URGENT_REFRESH,284,893,379
1905,content_6e5ba43b8097,22.083403232486173,STALE_HIGH_DROP,URGENT_REFRESH,310,139,30
1906,content_f443bbd96f97,22.067424223415188,STALE_HIGH_DROP,URGENT_REFRESH,480,2377,1284
1907,content_672807cea271,22.063755114616225,STALE_HIGH_DROP,URGENT_REFRESH,236,10140,5704
1908,content_7ea135180dd9,22.060966337457998,STALE_HIGH_DROP,URGENT_REFRESH,445,272,96
1909,content_1817599482a7,22.058356357394562,STALE_HIGH_DROP,URGENT_REFRESH,286,914,391
1910,content_32b4e5a2f630,22.056097734252845,STALE_HIGH_DROP,URGENT_REFRESH,223,1658,746
1911,content_840c2601b7c7,22.05376643239404,STALE_HIGH_DROP,URGENT_REFRESH,310,1479,700
1912,content_ae5434a4c266,22.05309557064958,STALE_HIGH_DROP,URGENT_REFRESH,287,1374,633
1913,content_f2047c17e14c,22.05038308142458,STALE_HIGH_DROP,URGENT_REFRESH,504,1457,748
1914,content_0f6983b01b56,22.047944492181745,STALE_HIGH_DROP,URGENT_REFRESH,310,53,1
1915,content_1a28b25c7128,22.0437036733736,STALE_HIGH_DROP,URGENT_REFRESH,286,6175,3419
1916,content_b5f69e4b4747,22.03764568439183,STALE_HIGH_DROP,URGENT_REFRESH,330,461,175
1917,content_fcd579d2de51,22.033086411521005,STALE_HIGH_DROP,URGENT_REFRESH,463,150,42
1918,content_e52b5c16d53e,22.03166460516098,STALE_HIGH_DROP,URGENT_REFRESH,286,13311,7854
1919,content_a939feaaafb0,22.027255419882376,STALE_HIGH_DROP,URGENT_REFRESH,286,1153,516
1920,content_fe6898977fc1,22.024273029391363,STALE_HIGH_DROP,URGENT_REFRESH,482,12300,7645
1921,content_69212267c710,22.0240673994774,STALE_HIGH_DROP,URGENT_REFRESH,263,89,10
1922,content_f7c1084c2dee,22.021039230110237,STALE_HIGH_DROP,URGENT_REFRESH,225,612,224
1923,content_cd6760921db8,22.014700167532933,STALE_HIGH_DROP,URGENT_REFRESH,463,254,89
1924,content_3610cc5e763c,22.014385755272656,STALE_HIGH_DROP,URGENT_REFRESH,256,508,184
1925,content_f45a65af87c0,22.0033105329649,STALE_HIGH_DROP,URGENT_REFRESH,482,79,14
1926,content_95701ef51a46,22.000361566325243,STALE_HIGH_DROP,URGENT_REFRESH,211,10399,5781
1927,content_ca8870144ab9,21.994580970832786,STALE_HIGH_DROP,URGENT_REFRESH,309,122,24
1928,content_3e8888599470,21.988611881582035,STALE_HIGH_DROP,URGENT_REFRESH,236,6233,3364
1929,content_25ab05fb43ce,21.977482394059617,STALE_HIGH_DROP,URGENT_REFRESH,236,130,22
1930,content_8af12b14fe26,21.97720426352178,STALE_HIGH_DROP,URGENT_REFRESH,300,538,208
1931,content_a2d394e98056,21.97395755919723,STALE_HIGH_DROP,URGENT_REFRESH,228,376,119
1932,content_d58cff3d327e,21.971675941325785,STALE_HIGH_DROP,URGENT_REFRESH,286,7475,4221
1933,content_20d68ef89496,21.964370374995827,STALE_HIGH_DROP,URGENT_REFRESH,417,975,459
1934,content_fab24ca59480,21.96040291428256,STALE_HIGH_DROP,URGENT_REFRESH,224,5797,3084
1935,content_930c7a86e456,21.95819762191559,STALE_HIGH_DROP,URGENT_REFRESH,517,36,0
1936,content_6db3a80d1145,21.958184988945426,STALE_HIGH_DROP,URGENT_REFRESH,445,506,213
1937,content_f57b0c6391fb,21.943330519758273,STALE_HIGH_DROP,URGENT_REFRESH,537,491,214
1938,content_2c614891e5e6,21.93376181771933,STALE_HIGH_DROP,URGENT_REFRESH,441,1355,678
1939,content_03ca1c3278cf,21.93109429716812,STALE_HIGH_DROP,URGENT_REFRESH,390,252,84
1940,content_b85bf0f7330b,21.930080284454185,STALE_HIGH_DROP,URGENT_REFRESH,445,3055,1686
1941,content_9a8f08a47294,21.923795516404525,STALE_HIGH_DROP,URGENT_REFRESH,263,75,6
1942,content_686be525a33d,21.917613274437336,STALE_HIGH_DROP,URGENT_REFRESH,352,131,30
1943,content_8bb729e4db3c,21.916577403812077,STALE_HIGH_DROP,URGENT_REFRESH,284,180,45
1944,content_f58234c27552,21.915500506278438,STALE_HIGH_DROP,URGENT_REFRESH,230,737,287
1945,content_a4311c48e8e1,21.910513591684047,STALE_HIGH_DROP,URGENT_REFRESH,286,2795,1431
1946,content_a83598e85043,21.894157423090764,STALE_HIGH_DROP,URGENT_REFRESH,310,988,441
1947,content_5e71aaa1467f,21.891021480690096,STALE_HIGH_DROP,URGENT_REFRESH,482,70,11
1948,content_e79d1cd54af1,21.890450544675634,STALE_HIGH_DROP,URGENT_REFRESH,236,2121,1012
1949,content_b01850c0e952,21.889308139746223,STALE_HIGH_DROP,URGENT_REFRESH,223,4079,2094
1950,content_3716b51232b7,21.887968448632797,STALE_HIGH_DROP,URGENT_REFRESH,300,8015,4595
1951,content_1fddbbbaf30e,21.881896049240233,STALE_HIGH_DROP,URGENT_REFRESH,223,60,0
1952,content_b8c953dfb8f8,21.861916198134903,STALE_HIGH_DROP,URGENT_REFRESH,236,21458,12856
1953,content_b9d721cb3d7c,21.858312848503985,STALE_HIGH_DROP,URGENT_REFRESH,375,46,1
1954,content_b1ddd362ab07,21.856669928297386,STALE_HIGH_DROP,URGENT_REFRESH,286,577,226
1955,content_6eeb631ce6f1,21.85595534412491,STALE_HIGH_DROP,URGENT_REFRESH,333,78,10
1956,content_ce8619672faf,21.84843324418869,STALE_HIGH_DROP,URGENT_REFRESH,441,770,354
1957,content_d7827558d408,21.846526385950288,STALE_HIGH_DROP,URGENT_REFRESH,445,281,102
1958,content_fa2aa3918e02,21.844976148107875,STALE_HIGH_DROP,URGENT_REFRESH,287,996,439
1959,content_1511a52af494,21.84256763652025,STALE_HIGH_DROP,URGENT_REFRESH,333,130,29
1960,content_fe6500cb76b5,21.819901415400615,STALE_HIGH_DROP,URGENT_REFRESH,223,275,77
1961,content_2bcccd2abd17,21.819622640478944,STALE_HIGH_DROP,URGENT_REFRESH,284,176,44
1962,content_3249bcb504e3,21.810786970999153,STALE_HIGH_DROP,URGENT_REFRESH,284,479,179
1963,content_109215496576,21.81060483576083,STALE_HIGH_DROP,URGENT_REFRESH,330,346,123
1964,content_7fc44f087081,21.808763989612576,STALE_HIGH_DROP,URGENT_REFRESH,236,4699,2482
1965,content_4226f64334c2,21.808420433334337,STALE_HIGH_DROP,URGENT_REFRESH,223,3832,1960
1966,content_2851eb1b0839,21.807550692108517,STALE_HIGH_DROP,URGENT_REFRESH,445,1123,551
1967,content_43aa1cde48e3,21.806980812758425,STALE_HIGH_DROP,URGENT_REFRESH,230,2249,1081
1968,content_816b8f112f8a,21.805192222967673,STALE_HIGH_DROP,URGENT_REFRESH,236,9987,5662
1969,content_b22ccdc7da0e,21.803187568335957,STALE_HIGH_DROP,URGENT_REFRESH,421,2778,1514
1970,content_20088ec7bd2f,21.801822656093297,STALE_HIGH_DROP,URGENT_REFRESH,300,7074,4025
1971,content_cbf7ca6e26fe,21.801402330614234,STALE_HIGH_DROP,URGENT_REFRESH,284,74,7
1972,content_923d86d64f6c,21.79590172203451,STALE_HIGH_DROP,URGENT_REFRESH,330,1321,630
1973,content_1354ada19546,21.795668263112855,STALE_HIGH_DROP,URGENT_REFRESH,463,89,18
1974,content_0ef7040d504a,21.793842835771684,STALE_HIGH_DROP,URGENT_REFRESH,460,739,341
1975,content_bc2cabfcac4d,21.789458245851137,STALE_HIGH_DROP,URGENT_REFRESH,313,2994,1576
1976,content_9b5722c5285b,21.77883947404444,STALE_HIGH_DROP,URGENT_REFRESH,230,809,325
1977,content_90d0795d0c8f,21.775323704756033,STALE_HIGH_DROP,URGENT_REFRESH,313,4998,2775
1978,content_3aa75aa83ed3,21.76714792485779,STALE_HIGH_DROP,URGENT_REFRESH,482,55,6
1979,content_08769e0b4c9c,21.744875609680626,STALE_HIGH_DROP,URGENT_REFRESH,223,768,303
1980,content_b6425e927c1f,21.744769800540407,STALE_HIGH_DROP,URGENT_REFRESH,309,47,0
1981,content_48a07212d60f,21.74284371699172,STALE_HIGH_DROP,URGENT_REFRESH,286,915,399
1982,content_05fb66f99f0d,21.742732270534255,STALE_HIGH_DROP,URGENT_REFRESH,333,365,133
1983,content_9886dfd39c85,21.740827149531384,STALE_HIGH_DROP,URGENT_REFRESH,229,191,45
1984,content_b16db747e2b3,21.738730443935758,STALE_HIGH_DROP,URGENT_REFRESH,182,72,1
1985,content_8d201d588351,21.73434060321305,STALE_HIGH_DROP,URGENT_REFRESH,280,50,0
1986,content_1acc01f346b3,21.727811982527715,STALE_HIGH_DROP,URGENT_REFRESH,495,283,107
1987,content_53459e8ddd7f,21.726037690482727,STALE_HIGH_DROP,URGENT_REFRESH,223,80,6
1988,content_43c51f3dfa48,21.72569768914969,STALE_HIGH_DROP,URGENT_REFRESH,284,598,238
1989,content_0c00f16b658a,21.725644355832554,STALE_HIGH_DROP,URGENT_REFRESH,280,1233,565
1990,content_5b1a71c1e749,21.72092051537737,STALE_HIGH_DROP,URGENT_REFRESH,230,226,59
1991,content_9f8414c1ede7,21.7154602168578,STALE_HIGH_DROP,URGENT_REFRESH,537,1079,545
1992,content_f91ec1c7af3d,21.70875412274399,STALE_HIGH_DROP,URGENT_REFRESH,280,486,183
1993,content_ff3d9d9ec5db,21.70857300689582,STALE_HIGH_DROP,URGENT_REFRESH,445,1067,522
1994,content_129233f0c524,21.706400607170988,STALE_HIGH_DROP,URGENT_REFRESH,256,703,283
1995,content_89cf765e9a71,21.70617395069102,STALE_HIGH_DROP,URGENT_REFRESH,310,129,28
1996,content_c3c3fb544780,21.703705681861468,STALE_HIGH_DROP,URGENT_REFRESH,313,14237,8617
1997,content_e1b5445f30c2,21.695996323844962,STALE_HIGH_DROP,URGENT_REFRESH,257,11613,6765
1998,content_33cf57389088,21.683859386374756,STALE_HIGH_DROP,URGENT_REFRESH,362,1164,557
1999,content_8a1fbaf0f871,21.680416673116888,STALE_HIGH_DROP,URGENT_REFRESH,545,2260,1253
2000,content_de155423eb63,21.670084930301037,STALE_HIGH_DROP,URGENT_REFRESH,223,2094,997
2001,content_7eb8628819c5,21.664852270480345,STALE_HIGH_DROP,URGENT_REFRESH,299,20055,12365
2002,content_5ca472e6d0bd,21.649153006295066,STALE_HIGH_DROP,URGENT_REFRESH,557,483,215
2003,content_55a7c4f4ad37,21.64415890480822,STALE_HIGH_DROP,URGENT_REFRESH,287,2668,1375
2004,content_63c954de8b7d,21.64271656430853,STALE_HIGH_DROP,URGENT_REFRESH,287,537,210
2005,content_7fb9f4c4a095,21.640493039765424,STALE_HIGH_DROP,URGENT_REFRESH,211,1112,471
2006,content_b8cc1b3c8d30,21.638872339799693,STALE_HIGH_DROP,URGENT_REFRESH,417,525,224
2007,content_70641aa29f3e,21.633810421487766,STALE_HIGH_DROP,URGENT_REFRESH,557,1495,795
2008,content_3cb6d13f84e9,21.627709683825103,STALE_HIGH_DROP,URGENT_REFRESH,286,2138,1072
2009,content_a91d4278281f,21.621757219714052,STALE_HIGH_DROP,URGENT_REFRESH,466,1871,997
2010,content_31add1f59109,21.612796739688882,STALE_HIGH_DROP,URGENT_REFRESH,342,69,8
2011,content_18637c3b0c98,21.607672242821746,STALE_HIGH_DROP,URGENT_REFRESH,225,136,25
2012,content_33dbb6eda775,21.600355782368727,STALE_HIGH_DROP,URGENT_REFRESH,284,59,3
2013,content_17e510976e0c,21.591147675994403,STALE_HIGH_DROP,URGENT_REFRESH,482,106,26
2014,content_31b5676106af,21.583398799819403,STALE_HIGH_DROP,URGENT_REFRESH,228,56,0
2015,content_676627af2611,21.57756280657476,STALE_HIGH_DROP,URGENT_REFRESH,330,2085,1070
2016,content_f6a58fc8b0d1,21.574683191845235,STALE_HIGH_DROP,URGENT_REFRESH,330,981,451
2017,content_60b286f9ce37,21.57218563009505,STALE_HIGH_DROP,URGENT_REFRESH,333,321,114
2018,content_fd724877e1d9,21.569038829512138,STALE_HIGH_DROP,URGENT_REFRESH,441,1403,717
2019,content_64e97fb0e71b,21.567490651959012,STALE_HIGH_DROP,URGENT_REFRESH,284,81,10
2020,content_97fb1f3ff6fc,21.561685549936154,STALE_HIGH_DROP,URGENT_REFRESH,333,57,4
2021,content_896bf2cc27b7,21.55349611711366,STALE_HIGH_DROP,URGENT_REFRESH,236,32546,20199
2022,content_ebff410c5771,21.553380350832946,STALE_HIGH_DROP,URGENT_REFRESH,313,5783,3280
2023,content_09a781f18604,21.548623970757045,STALE_HIGH_DROP,URGENT_REFRESH,460,36,0
2024,content_59eaebe35b9c,21.547888471001617,STALE_HIGH_DROP,URGENT_REFRESH,348,433,170
2025,content_f59e2b217781,21.538285345262135,STALE_HIGH_DROP,URGENT_REFRESH,330,338,122
2026,content_0636f7bcfa05,21.535790672737097,STALE_HIGH_DROP,URGENT_REFRESH,223,4346,2281
2027,content_a3896a2314cf,21.530375130087652,STALE_HIGH_DROP,URGENT_REFRESH,225,526,192
2028,content_6da57e02084e,21.528841421566373,STALE_HIGH_DROP,URGENT_REFRESH,421,1984,1053
2029,content_156bcb079c1d,21.528431439846866,STALE_HIGH_DROP,URGENT_REFRESH,313,108,21
2030,content_5dcd9c312d22,21.526855471411277,STALE_HIGH_DROP,URGENT_REFRESH,284,293,96
2031,content_e9e048372d2b,21.520772699059318,STALE_HIGH_DROP,URGENT_REFRESH,264,74,7
2032,content_97e778824a45,21.51867769434022,STALE_HIGH_DROP,URGENT_REFRESH,286,146,34
2033,content_bd4b32ba3f90,21.518402187042128,STALE_HIGH_DROP,URGENT_REFRESH,236,3325,1711
2034,content_a56abab5b778,21.510413540704324,STALE_HIGH_DROP,URGENT_REFRESH,256,528,201
2035,content_2c3b20f68843,21.508487353176903,STALE_HIGH_DROP,URGENT_REFRESH,223,402,135
2036,content_898e5e6561a5,21.507377666916565,STALE_HIGH_DROP,URGENT_REFRESH,330,129,30
2037,content_6045edc6aae5,21.507142202425353,STALE_HIGH_DROP,URGENT_REFRESH,421,2507,1367
2038,content_d1f2ab8ce814,21.501446926496797,STALE_HIGH_DROP,URGENT_REFRESH,417,4580,2644
2039,content_e3961acd7739,21.496476420448136,STALE_HIGH_DROP,URGENT_REFRESH,236,249,71
2040,content_2204f2f125c2,21.492636248584347,STALE_HIGH_DROP,URGENT_REFRESH,504,3034,1727
2041,content_9fb8d521bcb4,21.491407415662096,STALE_HIGH_DROP,URGENT_REFRESH,333,250,82
2042,content_e60afc334f4b,21.488403270638997,STALE_HIGH_DROP,URGENT_REFRESH,281,1045,472
2043,content_83d2da903b4a,21.487843279372672,STALE_HIGH_DROP,URGENT_REFRESH,189,353,106
2044,content_2da6ae9d0882,21.484467111081806,STALE_HIGH_DROP,URGENT_REFRESH,502,34,0
2045,content_a69a7896a1cb,21.4790801780279,STALE_HIGH_DROP,URGENT_REFRESH,390,754,344
2046,content_8d77c0384b42,21.47229357172184,STALE_HIGH_DROP,URGENT_REFRESH,236,6703,3715
2047,content_a9d0798ea2c0,21.469406027260128,STALE_HIGH_DROP,URGENT_REFRESH,299,523,208
2048,content_06954b8a7f8d,21.469353994196872,STALE_HIGH_DROP,URGENT_REFRESH,390,176,53
2049,content_4a77f09bb322,21.466345933018527,STALE_HIGH_DROP,URGENT_REFRESH,358,41,0
2050,content_3e6795b56cdc,21.46226797447895,STALE_HIGH_DROP,URGENT_REFRESH,312,3432,1857
2051,content_f713f097536a,21.460350999133315,STALE_HIGH_DROP,URGENT_REFRESH,333,533,219
2052,content_9ec8d1d51909,21.45267453203925,STALE_HIGH_DROP,URGENT_REFRESH,287,9482,5559
2053,content_5ec26aae8f2f,21.451484174257697,STALE_HIGH_DROP,URGENT_REFRESH,333,497,201
2054,content_a312ca891cdc,21.449747339915685,STALE_HIGH_DROP,URGENT_REFRESH,263,261,80
2055,content_848779dc2781,21.447184123328938,STALE_HIGH_DROP,URGENT_REFRESH,390,6697,3965
2056,content_5d90a14ead77,21.44702950029566,STALE_HIGH_DROP,URGENT_REFRESH,421,1009,491
2057,content_6e04efee3c6e,21.440569848178814,STALE_HIGH_DROP,URGENT_REFRESH,445,327,128
2058,content_0b6b5c06f438,21.429327534998723,STALE_HIGH_DROP,URGENT_REFRESH,223,6635,3649
2059,content_4817ddb54d7a,21.428886064230817,STALE_HIGH_DROP,URGENT_REFRESH,504,2150,1185
2060,content_4706c18b6ab6,21.427745424227297,STALE_HIGH_DROP,URGENT_REFRESH,333,824,371
2061,content_c57c1c407696,21.418177713636123,STALE_HIGH_DROP,URGENT_REFRESH,330,497,201
2062,content_720f4b195ab8,21.41488083043792,STALE_HIGH_DROP,URGENT_REFRESH,502,49,5
2063,content_8bac7e68dc86,21.408916434720222,STALE_HIGH_DROP,URGENT_REFRESH,263,154,36
2064,content_d0c56b71f78e,21.407543185627894,STALE_HIGH_DROP,URGENT_REFRESH,307,287,97
2065,content_45c21c627f79,21.40169735376676,STALE_HIGH_DROP,URGENT_REFRESH,310,153,39
2066,content_29f12ac3ad53,21.40071511988452,STALE_HIGH_DROP,URGENT_REFRESH,228,434,152
2067,content_542ad143087e,21.400484354650626,STALE_HIGH_DROP,URGENT_REFRESH,326,6831,3971
2068,content_1a5b585a87b4,21.39815649858056,STALE_HIGH_DROP,URGENT_REFRESH,504,1891,1029
2069,content_4de40fdd9b03,21.396587044877787,STALE_HIGH_DROP,URGENT_REFRESH,333,328,119
2070,content_3395aba722a2,21.394569332787217,STALE_HIGH_DROP,URGENT_REFRESH,223,1027,441
2071,content_7ce541633a48,21.392289250844982,STALE_HIGH_DROP,URGENT_REFRESH,482,5489,3282
2072,content_0a6532ec0f46,21.378830240458583,STALE_HIGH_DROP,URGENT_REFRESH,228,54,0
2073,content_3b2ffe259549,21.37247087295323,STALE_HIGH_DROP,URGENT_REFRESH,280,47,0
2074,content_49954239c324,21.37006927874946,STALE_HIGH_DROP,URGENT_REFRESH,211,751,298
2075,content_f8d89c2b800a,21.36048530918774,STALE_HIGH_DROP,URGENT_REFRESH,330,6840,3988
2076,content_1cea97c28cd6,21.342012037033836,STALE_HIGH_DROP,URGENT_REFRESH,537,845,419
2077,content_8fe6c7296ba7,21.3414957000019,STALE_HIGH_DROP,URGENT_REFRESH,303,48,1
2078,content_30eba7381e50,21.337884933918847,STALE_HIGH_DROP,URGENT_REFRESH,307,2817,1496
2079,content_84d9263f79d5,21.337800305216533,STALE_HIGH_DROP,URGENT_REFRESH,330,137,34
2080,content_dac6074ec8c1,21.336578759607303,STALE_HIGH_DROP,URGENT_REFRESH,358,192,59
2081,content_94c2c6d27072,21.33330463211985,STALE_HIGH_DROP,URGENT_REFRESH,299,1510,738
2082,content_763a8c27d0fd,21.331086161842695,STALE_HIGH_DROP,URGENT_REFRESH,229,8769,4980
2083,content_10d2a06b261a,21.32408903320035,STALE_HIGH_DROP,URGENT_REFRESH,333,124,29
2084,content_c24766430159,21.318988061468744,STALE_HIGH_DROP,URGENT_REFRESH,330,252,84
2085,content_f27a68e7ae11,21.30657788116843,STALE_HIGH_DROP,URGENT_REFRESH,286,133,30
2086,content_2b4d3c36b724,21.306515256347925,STALE_HIGH_DROP,URGENT_REFRESH,309,87,14
2087,content_bbca724138f2,21.30017618831331,STALE_HIGH_DROP,URGENT_REFRESH,236,52,0
2088,content_67cd99db180d,21.299800404040337,STALE_HIGH_DROP,URGENT_REFRESH,310,308,108
2089,content_561f7440a2cb,21.292703137078966,STALE_HIGH_DROP,URGENT_REFRESH,333,240,79
2090,content_b1dec12cc3db,21.29165034034459,STALE_HIGH_DROP,URGENT_REFRESH,236,221,61
2091,content_b6c4e5baf09e,21.282443982459636,STALE_HIGH_DROP,URGENT_REFRESH,463,359,147
2092,content_4080fc0ed414,21.282155777156504,STALE_HIGH_DROP,URGENT_REFRESH,333,70,9
2093,content_0c690232cc6b,21.276503029617153,STALE_HIGH_DROP,URGENT_REFRESH,300,3747,2049
2094,content_1e14e9139a13,21.272078408341507,STALE_HIGH_DROP,URGENT_REFRESH,445,2197,1201
2095,content_e71857f28c7b,21.269540809527246,STALE_HIGH_DROP,URGENT_REFRESH,300,1085,506
2096,content_f743efc8ee7c,21.26932855876058,STALE_HIGH_DROP,URGENT_REFRESH,236,3329,1732
2097,content_eb5a338e4bb6,21.25791596099909,STALE_HIGH_DROP,URGENT_REFRESH,225,392,134
2098,content_c2cca3b2a2ef,21.251414137324815,STALE_HIGH_DROP,URGENT_REFRESH,299,7973,4666
2099,content_b53fc679e367,21.24874243508132,STALE_HIGH_DROP,URGENT_REFRESH,327,1159,556
2100,content_bdd46699750c,21.24499224719593,STALE_HIGH_DROP,URGENT_REFRESH,421,7533,4567
2101,content_6d8797a3ac38,21.2423630590559,STALE_HIGH_DROP,URGENT_REFRESH,224,1126,497
2102,content_40320dbacf39,21.235251678484378,STALE_HIGH_DROP,URGENT_REFRESH,557,1186,623
2103,content_6fd8fafe34fc,21.228161002698858,STALE_HIGH_DROP,URGENT_REFRESH,284,49,1
2104,content_d447a286b0ed,21.224858096855904,STALE_HIGH_DROP,URGENT_REFRESH,277,271,88
2105,content_f984ff877f03,21.223463141977945,STALE_HIGH_DROP,URGENT_REFRESH,224,2933,1493
2106,content_461eb9f35e52,21.221228040550514,STALE_HIGH_DROP,URGENT_REFRESH,326,1660,839
2107,content_69790a71d487,21.21955235084116,STALE_HIGH_DROP,URGENT_REFRESH,236,1272,581
2108,content_b4187ff8e243,21.21875497101282,STALE_HIGH_DROP,URGENT_REFRESH,329,2506,1334
2109,content_fac1809db398,21.211070054158828,STALE_HIGH_DROP,URGENT_REFRESH,310,869,394
2110,content_7d84a9edf422,21.210481210692496,STALE_HIGH_DROP,URGENT_REFRESH,463,161,51
2111,content_2aae67478342,21.207953110828218,STALE_HIGH_DROP,URGENT_REFRESH,333,152,41
2112,content_8d36b52de328,21.207671063238678,STALE_HIGH_DROP,URGENT_REFRESH,223,759,310
2113,content_882ed67f84cd,21.205226661913226,STALE_HIGH_DROP,URGENT_REFRESH,236,1485,696
2114,content_c9b8f2545391,21.203001601578848,STALE_HIGH_DROP,URGENT_REFRESH,557,378,164
2115,content_b43af848d94d,21.19203873004489,STALE_HIGH_DROP,URGENT_REFRESH,332,41,0
2116,content_bac21f8bd36d,21.190702520332415,STALE_HIGH_DROP,URGENT_REFRESH,263,117,23
2117,content_f3e0490c923e,21.19047245366438,STALE_HIGH_DROP,URGENT_REFRESH,216,602,231
2118,content_6606686cb1dd,21.18836443262209,STALE_HIGH_DROP,URGENT_REFRESH,347,164,47
2119,content_d9d02568526b,21.18793168285004,STALE_HIGH_DROP,URGENT_REFRESH,313,140,35
